Date,Open,High,Low,Close,Volume
2024-01-02,15.600000381469727,15.600000381469727,15.239999771118164,15.479999542236328,60637820
2024-01-03,15.279999732971191,15.460000038146973,14.760000228881836,14.979999542236328,113158917
2024-01-04,14.899999618530273,15.140000343322754,14.739999771118164,15.079999923706055,53881228
2024-01-05,14.859999656677246,15.119999885559082,14.819999694824219,14.9399995803833,55909939
2024-01-08,14.899999618530273,14.960000038146973,14.039999961853027,14.359999656677246,125148672
2024-01-09,14.4399995803833,14.680000305175781,14.199999809265137,14.34000015258789,64814175
2024-01-10,14.279999732971191,14.300000190734863,13.84000015258789,14.100000381469727,75082322
2024-01-11,14.100000381469727,14.619999885559082,13.920000076293945,14.479999542236328,109090904
2024-01-12,14.319999694824219,14.4399995803833,14.140000343322754,14.300000190734863,67762190
2024-01-15,14.239999771118164,14.239999771118164,14.239999771118164,14.239999771118164,0
2024-01-16,14.079999923706055,14.199999809265137,13.699999809265137,13.819999694824219,81583680
2024-01-17,13.680000305175781,13.699999809265137,12.899999618530273,13.140000343322754,184245293
2024-01-18,13.020000457763672,13.479999542236328,12.720000267028809,13.319999694824219,111819184
2024-01-19,13.300000190734863,13.359999656677246,13.0,13.180000305175781,70030994
2024-01-22,13.239999771118164,13.5,12.640000343322754,12.979999542236328,87016435
2024-01-23,13.0,13.479999542236328,12.800000190734863,13.220000267028809,92309898
2024-01-24,13.319999694824219,13.779999732971191,13.140000343322754,13.699999809265137,109448247
2024-01-25,13.699999809265137,13.899999618530273,13.399999618530273,13.739999771118164,84263209
2024-01-26,13.619999885559082,13.760000228881836,13.100000381469727,13.199999809265137,97820581
2024-01-29,13.279999732971191,13.4399995803833,13.15999984741211,13.300000190734863,64841120
2024-01-30,13.0,13.15999984741211,12.800000190734863,12.899999618530273,82926712
2024-01-31,12.859999656677246,12.920000076293945,12.140000343322754,12.319999694824219,141795486
2024-02-01,12.260000228881836,12.579999923706055,12.020000457763672,12.380000114440918,79821509
2024-02-02,12.539999961853027,12.65999984741211,12.079999923706055,12.199999809265137,69558141
2024-02-05,11.9399995803833,12.359999656677246,11.84000015258789,12.119999885559082,81606974
2024-02-06,12.119999885559082,12.960000038146973,12.119999885559082,12.899999618530273,119306507
2024-02-07,12.960000038146973,13.140000343322754,12.579999923706055,12.699999809265137,95271998
2024-02-08,12.680000305175781,12.819999694824219,12.520000457763672,12.619999885559082,59019381
2024-02-09,12.460000038146973,12.460000038146973,12.460000038146973,12.460000038146973,0
2024-02-14,12.020000457763672,12.640000343322754,11.9399995803833,12.5600004196167,29480353
2024-02-15,12.5,12.800000190734863,12.399999618530273,12.720000267028809,22062099
2024-02-16,12.720000267028809,13.619999885559082,12.699999809265137,13.420000076293945,83130851
2024-02-19,13.399999618530273,13.399999618530273,12.800000190734863,12.920000076293945,86809268
