Date,Open,High,Low,Close,Volume
2026-02-24 01:30:00,7.659999847412109,7.699999809265137,7.630000114440918,7.679999828338623,864280
2026-02-24 01:45:00,7.679999828338623,7.690000057220459,7.670000076293945,7.690000057220459,478586
2026-02-24 02:00:00,7.679999828338623,7.699999809265137,7.650000095367432,7.659999847412109,647205
2026-02-24 02:15:00,7.659999847412109,7.670000076293945,7.650000095367432,7.670000076293945,214100
2026-02-24 02:30:00,7.670000076293945,7.679999828338623,7.659999847412109,7.679999828338623,253010
2026-02-24 02:45:00,7.679999828338623,7.699999809265137,7.670000076293945,7.699999809265137,353966
2026-02-24 03:00:00,7.699999809265137,7.699999809265137,7.679999828338623,7.690000057220459,784638
2026-02-24 03:15:00,7.690000057220459,7.690000057220459,7.679999828338623,7.679999828338623,131673
2026-02-24 03:30:00,7.690000057220459,7.690000057220459,7.670000076293945,7.679999828338623,832025
2026-02-24 03:45:00,7.679999828338623,7.690000057220459,7.679999828338623,7.690000057220459,66000
2026-02-24 05:00:00,7.679999828338623,7.699999809265137,7.679999828338623,7.690000057220459,502340
2026-02-24 05:15:00,7.699999809265137,7.699999809265137,7.679999828338623,7.690000057220459,209000
2026-02-24 05:30:00,7.679999828338623,7.690000057220459,7.679999828338623,7.679999828338623,114000
2026-02-24 05:45:00,7.679999828338623,7.690000057220459,7.670000076293945,7.670000076293945,185000
2026-02-24 06:00:00,7.670000076293945,7.679999828338623,7.670000076293945,7.670000076293945,212000
2026-02-24 06:15:00,7.670000076293945,7.679999828338623,7.670000076293945,7.679999828338623,156262
2026-02-24 06:30:00,7.670000076293945,7.679999828338623,7.670000076293945,7.670000076293945,106525
2026-02-24 06:45:00,7.679999828338623,7.690000057220459,7.670000076293945,7.690000057220459,1057000
2026-02-24 07:00:00,7.679999828338623,7.690000057220459,7.679999828338623,7.679999828338623,174946
2026-02-24 07:15:00,7.679999828338623,7.690000057220459,7.679999828338623,7.679999828338623,168653
2026-02-24 07:30:00,7.690000057220459,7.690000057220459,7.679999828338623,7.679999828338623,139838
2026-02-24 07:45:00,7.679999828338623,7.690000057220459,7.679999828338623,7.679999828338623,943125
2026-02-24 08:00:00,7.690000057220459,7.690000057220459,7.690000057220459,7.690000057220459,4086874
2026-02-25 01:30:00,7.679999828338623,7.71999979019165,7.670000076293945,7.699999809265137,1181922
2026-02-25 01:45:00,7.699999809265137,7.710000038146973,7.690000057220459,7.690000057220459,468001
2026-02-25 02:00:00,7.690000057220459,7.710000038146973,7.690000057220459,7.710000038146973,294000
2026-02-25 02:15:00,7.710000038146973,7.710000038146973,7.690000057220459,7.690000057220459,193607
2026-02-25 02:30:00,7.699999809265137,7.699999809265137,7.670000076293945,7.670000076293945,487910
2026-02-25 02:45:00,7.670000076293945,7.699999809265137,7.670000076293945,7.690000057220459,839372
2026-02-25 03:00:00,7.699999809265137,7.699999809265137,7.690000057220459,7.699999809265137,93700
2026-02-25 03:15:00,7.690000057220459,7.699999809265137,7.690000057220459,7.699999809265137,95294
2026-02-25 03:30:00,7.699999809265137,7.699999809265137,7.690000057220459,7.699999809265137,210307
2026-02-25 03:45:00,7.690000057220459,7.71999979019165,7.690000057220459,7.690000057220459,1123814
2026-02-25 05:00:00,7.690000057220459,7.699999809265137,7.670000076293945,7.670000076293945,796095
2026-02-25 05:15:00,7.670000076293945,7.679999828338623,7.670000076293945,7.670000076293945,332029
2026-02-25 05:30:00,7.659999847412109,7.659999847412109,7.619999885559082,7.619999885559082,1405000
2026-02-25 05:45:00,7.619999885559082,7.619999885559082,7.610000133514404,7.619999885559082,314000
2026-02-25 06:00:00,7.610000133514404,7.619999885559082,7.610000133514404,7.619999885559082,176537
2026-02-25 06:15:00,7.619999885559082,7.650000095367432,7.619999885559082,7.650000095367432,1504000
2026-02-25 06:30:00,7.650000095367432,7.650000095367432,7.639999866485596,7.650000095367432,83000
2026-02-25 06:45:00,7.650000095367432,7.650000095367432,7.639999866485596,7.639999866485596,207668
2026-02-25 07:00:00,7.639999866485596,7.650000095367432,7.619999885559082,7.630000114440918,1148750
2026-02-25 07:15:00,7.630000114440918,7.630000114440918,7.619999885559082,7.619999885559082,346744
2026-02-25 07:30:00,7.630000114440918,7.630000114440918,7.599999904632568,7.610000133514404,813650
2026-02-25 07:45:00,7.610000133514404,7.619999885559082,7.610000133514404,7.619999885559082,691350
2026-02-25 08:00:00,7.619999885559082,7.619999885559082,7.619999885559082,7.619999885559082,4448000
2026-02-26 01:30:00,7.599999904632568,7.650000095367432,7.570000171661377,7.590000152587891,3158769
2026-02-26 01:45:00,7.599999904632568,7.619999885559082,7.590000152587891,7.590000152587891,611000
