date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2015-01-28,sz.399437,9406.581,9709.515,9354.87,9454.384,9465.198,2460736912.0,53331516416.0,3,0.034914,1,-0.114255,,,,,0
2015-01-29,sz.399437,9204.435,9333.857,9113.681,9210.494,9454.384,2027259280.0,41153011200.0,3,0.028764,1,-2.579646,,,,,0
2015-01-30,sz.399437,9292.283,9363.337,9058.389,9060.18,9210.494,1542329632.0,31261353728.0,3,0.021884,1,-1.631991,,,,,0
2015-02-02,sz.399437,8770.457,8978.152,8672.365,8775.641,9060.18,1805527568.0,34754317568.0,3,0.025618,1,-3.140546,,,,,0
2015-02-03,sz.399437,8930.872,9235.249,8820.564,9198.336,8775.641,2205551424.0,44929657856.0,3,0.031294,1,4.816689,,,,,0
2015-02-04,sz.399437,9230.412,9447.036,9061.284,9065.966,9198.336,2376601856.0,50540760832.0,3,0.033721,1,-1.439066,,,,,0
2015-02-05,sz.399437,9447.765,9447.765,9106.143,9107.533,9065.966,2746307040.0,58975023872.0,3,0.038966,1,0.458499,,,,,0
2015-02-06,sz.399437,9031.536,9303.321,9020.889,9154.354,9107.533,1929102352.0,39806049024.0,3,0.027371,1,0.514083,,,,,0
2015-02-09,sz.399437,9124.068,9746.342,9116.723,9594.62,9154.354,3284318912.0,67245164544.0,3,0.0466,1,4.809369,,,,,0
2015-02-10,sz.399437,9562.827,9817.598,9512.554,9716.607,9594.62,2698640144.0,55308016384.0,3,0.03829,1,1.271414,,,,,0
2015-02-11,sz.399437,9752.497,9773.208,9600.653,9740.532,9716.607,1767373168.0,36752846080.0,3,0.025077,1,0.246226,,,,,0
2015-02-12,sz.399437,9728.209,9750.768,9544.675,9675.804,9740.532,1485487040.0,31561728768.0,3,0.021077,1,-0.664528,,,,,0
2015-02-13,sz.399437,9748.787,9866.43,9643.167,9649.427,9675.804,1992511696.0,42297168896.0,3,0.028271,1,-0.272607,,,,,0
2015-02-16,sz.399437,9627.821,9693.648,9524.77,9612.591,9649.427,1467513120.0,31180032256.0,3,0.020822,1,-0.381742,,,,,0
2015-02-17,sz.399437,9652.992,9876.518,9652.992,9701.58,9612.591,1700003872.0,35040370432.0,3,0.024121,1,0.925757,,,,,0
2015-02-25,sz.399437,9722.43,9722.43,9451.385,9484.609,9701.58,1347113824.0,27533795328.0,3,0.019114,1,-2.236447,,,,,0
2015-02-26,sz.399437,9450.941,10002.9,9329.253,9969.551,9484.609,2900469168.0,60475746560.0,3,0.041154,1,5.11293,,,,,0
2015-02-27,sz.399437,9964.235,10058.58,9859.333,9885.028,9969.551,2193530032.0,47316905216.0,3,0.031123,1,-0.847806,,,,,0
2015-03-02,sz.399437,10102.54,10255.09,9951.028,10017.22,9885.028,2836611056.0,61200564736.0,3,0.040248,1,1.337299,,,,,0
2015-03-03,sz.399437,9941.895,9941.895,9572.564,9588.342,10017.22,2476611328.0,51938333184.0,3,0.03514,1,-4.281416,,,,,0
2015-03-04,sz.399437,9584.357,9676.943,9468.893,9554.951,9588.342,1524097136.0,32016596224.0,3,0.021625,1,-0.348242,,,,,0
2015-03-05,sz.399437,9486.992,9721.25,9434.891,9574.356,9554.951,1884811328.0,39114448384.0,3,0.026743,1,0.203091,,,,,0
2015-03-06,sz.399437,9591.305,9758.622,9497.142,9505.406,9574.356,1572443280.0,32691263744.0,3,0.022311,1,-0.720155,,,,,0
2015-03-09,sz.399437,9151.68,9373.172,8961.229,9288.147,9505.406,2260355056.0,44652828672.0,3,0.032071,1,-2.285634,,,,,0
2015-03-10,sz.399437,9250.085,9470.634,9153.713,9285.031,9288.147,1642949792.0,33229818624.0,3,0.023311,1,-0.03355,,,,,0
2015-03-11,sz.399437,9300.589,9486.83,9271.346,9294.76,9285.031,1525577792.0,31563548160.0,3,0.021646,1,0.104776,,,,,0
2015-03-12,sz.399437,9376.192,9608.89,9276.861,9519.384,9294.76,1921140576.0,39572713728.0,3,0.027258,1,2.416674,,,,,0
2015-03-13,sz.399437,9587.588,9780.413,9489.43,9554.278,9519.384,1898087824.0,39217612800.0,3,0.026931,1,0.366563,,,,,0
2015-03-16,sz.399437,9608.796,9825.82,9475.911,9774.005,9554.278,2279986400.0,47424195584.0,3,0.03235,1,2.299772,,,,,0
2015-03-17,sz.399437,9942.098,10136.86,9819.249,10066.76,9774.005,3721814192.0,79145582592.0,3,0.052807,1,2.99524,,,,,0
2015-03-18,sz.399437,10164.52,10318.81,10137.74,10258.72,10066.76,3370031056.0,73054613504.0,3,0.047816,1,1.906831,,,,,0
2015-03-19,sz.399437,10274.45,10302.9,10134.17,10199.5,10258.72,2499849488.0,54246087936.0,3,0.035469,1,-0.577234,,,,,0
2015-03-20,sz.399437,10232.17,11146.33,10101.66,10876.06,10199.5,5396809472.0,123852075008.0,3,0.076573,1,6.63332,,,,,0
2015-03-23,sz.399437,10955.18,11115.62,10795.64,11092.55,10876.06,3881026720.0,93586952192.0,3,0.055066,1,1.990511,,,,,0
2015-03-24,sz.399437,11098.46,11154.17,10682.14,10865.59,11092.55,3416195360.0,81968320512.0,3,0.048471,1,-2.046066,,,,,0
2015-03-25,sz.399437,10874.25,11148.15,10729.4,10751.9,10865.59,2970395264.0,71279448064.0,3,0.042146,1,-1.046343,,,,,0
2015-03-26,sz.399437,10643.65,10930.82,10501.29,10685.67,10751.9,2278614944.0,53713241856.0,3,0.03233,1,-0.616016,,,,,0
2015-03-27,sz.399437,10696.12,10941.66,10661.96,10764.75,10685.67,1945984320.0,46136190976.0,3,0.027611,1,0.74003,,,,,0
2015-03-30,sz.399437,10803.08,11148.36,10704.3,11061.21,10764.75,3029572880.0,70824067072.0,3,0.042985,1,2.754053,,,,,0
2015-03-31,sz.399437,11223.1,11754.44,11048.66,11087.67,11061.21,4146667952.0,101006430208.0,3,0.058836,1,0.239205,,,,,0
2015-04-01,sz.399437,11144.95,11512.5,11076.37,11453.64,11087.67,3341450976.0,79480348672.0,3,0.047411,1,3.300647,,,,,0
2015-04-02,sz.399437,11591.96,11624.92,11149.48,11312.76,11453.64,2847598064.0,69154279424.0,3,0.040404,1,-1.229933,,,,,0
2015-04-03,sz.399437,11303.42,11763.45,11302.68,11760.19,11312.76,3881646496.0,95651946496.0,3,0.055075,1,3.95507,,,,,0
2015-04-07,sz.399437,11900.88,11949.25,11666.22,11925.18,11760.19,3587004352.0,90567024640.0,3,0.050895,1,1.402972,,,,,0
2015-04-08,sz.399437,11972.97,12670.01,11802.05,12456.08,11925.18,5147721728.0,130353389568.0,3,0.073039,1,4.451885,,,,,0
2015-04-09,sz.399437,12709.21,13318.0,12394.23,12408.09,12456.08,5502539776.0,146596302848.0,3,0.078074,1,-0.385252,,,,,0
2015-04-10,sz.399437,12339.57,12504.17,12133.37,12446.31,12408.09,3296329056.0,86913310720.0,3,0.04677,1,0.307983,,,,,0
2015-04-13,sz.399437,12532.79,12561.62,12151.78,12328.12,12446.31,3172068608.0,83379118080.0,3,0.045007,1,-0.949571,,,,,0
2015-04-14,sz.399437,12304.15,12559.23,11971.84,12438.97,12328.12,3393738064.0,88646406144.0,3,0.048152,1,0.899192,,,,,0
2015-04-15,sz.399437,12361.72,12485.18,11973.49,11980.66,12438.97,2516429552.0,66870592000.0,3,0.035705,1,-3.684472,,,,,0
2015-04-16,sz.399437,11803.9,12276.2,11735.85,12167.4,11980.66,2309222096.0,59826895360.0,3,0.032765,1,1.558656,,,,,0
2015-04-17,sz.399437,12291.65,12493.67,12088.75,12252.85,12167.4,3041786208.0,79101186048.0,3,0.043159,1,0.702248,,,,,0
2015-04-20,sz.399437,12243.14,12243.18,11673.08,11673.08,12252.85,3462824000.0,86674952192.0,3,0.049133,1,-4.731713,,,,,0
2015-04-21,sz.399437,11643.37,12387.49,11643.37,12242.37,11673.08,3547583824.0,86786449408.0,3,0.049753,1,4.876966,,,,,0
2015-04-22,sz.399437,12365.85,13141.52,12274.36,13066.76,12242.37,4508785408.0,121652862976.0,3,0.063233,1,6.733922,,,,,0
2015-04-23,sz.399437,13168.89,13415.59,12846.83,12912.09,13066.76,4363387904.0,124037300224.0,3,0.061194,1,-1.183712,,,,,0
2015-04-24,sz.399437,12658.17,12726.32,12280.45,12440.41,12912.09,3039193616.0,83783606272.0,3,0.042623,1,-3.652994,,,,,0
2015-04-27,sz.399437,12505.62,12755.87,12426.06,12536.92,12440.41,2432904256.0,65410429952.0,3,0.03412,1,0.775761,,,,,0
2015-04-28,sz.399437,12554.76,12742.71,12402.32,12472.59,12536.92,2817124944.0,76557410304.0,3,0.039509,1,-0.513133,,,,,0
2015-04-29,sz.399437,12417.9,12587.87,12275.2,12463.41,12472.59,2365318992.0,60723760896.0,3,0.033172,1,-0.073544,,,,,0
2015-04-30,sz.399437,12425.89,12505.61,12143.5,12143.62,12463.41,2294075136.0,60136022528.0,3,0.032173,1,-2.565838,,,,,0
2015-05-04,sz.399437,12126.34,12153.49,11901.04,12015.77,12143.62,1483470976.0,38920321792.0,3,0.020671,1,-1.052869,,,,,0
2015-05-05,sz.399437,12014.67,12341.65,11650.12,11701.74,12015.77,2086273664.0,55248783104.0,3,0.02907,1,-2.613485,,,,,0
2015-05-06,sz.399437,11839.15,12149.63,11617.24,11758.67,11701.74,2164206368.0,56370627584.0,3,0.030156,1,0.486531,,,,,0
2015-05-07,sz.399437,11674.4,11990.6,11650.1,11854.93,11758.67,1789375376.0,47683624448.0,3,0.024933,1,0.818645,,,,,0
2015-05-08,sz.399437,12019.84,12051.76,11569.83,11802.4,11854.93,1857213728.0,48322338560.0,3,0.025879,1,-0.443076,,,,,0
2015-05-11,sz.399437,11885.98,12046.71,11736.78,12046.12,11802.4,2192196960.0,55887428864.0,3,0.030546,1,2.064984,,,,,0
2015-05-12,sz.399437,12042.02,12500.27,11890.08,12248.96,12046.12,3129023920.0,80723554304.0,3,0.0436,1,1.683885,,,,,0
2015-05-13,sz.399437,12212.66,12212.66,11884.72,11948.38,12248.96,1949287520.0,50073475584.0,3,0.027162,1,-2.45397,,,,,0
2015-05-14,sz.399437,11973.3,12099.22,11826.55,11898.36,11948.38,1966879632.0,47624832768.0,3,0.027407,1,-0.418589,,,,,0
2015-05-15,sz.399437,11830.5,11830.5,11428.3,11498.55,11898.36,2070482144.0,50053908480.0,3,0.02885,1,-3.360207,,,,,0
2015-05-18,sz.399437,11357.52,11417.37,11170.36,11176.86,11498.55,1820145104.0,44141710848.0,3,0.025362,1,-2.797685,,,,,0
2015-05-19,sz.399437,11136.84,12171.54,11136.84,11976.6,11176.86,3595772768.0,89323245568.0,3,0.050104,1,7.155303,,,,,0
2015-05-20,sz.399437,12023.33,12023.33,11758.98,11780.1,11976.6,2717105344.0,69276340224.0,3,0.03786,1,-1.640675,,,,,0
2015-05-21,sz.399437,11772.69,11824.4,11613.32,11749.89,11780.1,1778985472.0,44577162752.0,3,0.024789,1,-0.256482,,,,,0
2015-05-22,sz.399437,11874.77,12336.59,11843.88,12134.75,11749.89,3284999744.0,83726778368.0,3,0.045774,1,3.275488,,,,,0
2015-05-25,sz.399437,12179.75,12694.45,12179.75,12489.15,12134.75,3658311648.0,94521098240.0,3,0.050975,1,2.920532,,,,,0
2015-05-26,sz.399437,12570.12,12732.05,12247.63,12622.97,12489.15,3908291168.0,96387043328.0,3,0.054459,1,1.07143,,,,,0
2015-05-27,sz.399437,12640.7,12798.46,12516.35,12580.57,12622.97,3245330816.0,82448797696.0,3,0.045131,1,-0.335868,,,,,0
2015-05-28,sz.399437,12556.57,12570.62,11431.63,11436.23,12580.57,3730067712.0,93060222976.0,3,0.051873,1,-9.09612,,,,,0
2015-05-29,sz.399437,11499.28,11654.46,11109.33,11308.88,11436.23,2720393296.0,64338262528.0,3,0.037831,1,-1.113563,,,,,0
2015-06-01,sz.399437,11319.93,12104.66,11162.97,11935.47,11308.88,2993329680.0,72497102848.0,3,0.041708,1,5.54076,,,,,0
2015-06-02,sz.399437,11884.71,11971.49,11670.89,11867.23,11935.47,2397769840.0,58192278272.0,3,0.03341,1,-0.571809,,,,,0
2015-06-03,sz.399437,11903.66,12097.66,11739.71,11806.69,11867.23,2318934400.0,58045700096.0,3,0.032311,1,-0.510112,,,,,0
2015-06-04,sz.399437,11826.95,12134.21,11268.31,12041.64,11806.69,3024896112.0,76242419712.0,3,0.042148,1,1.98995,,,,,0
2015-06-05,sz.399437,12290.32,12350.59,11785.53,11989.07,12041.64,3090430000.0,78846685184.0,3,0.043061,1,-0.436547,,,,,0
2015-06-08,sz.399437,12005.64,12631.45,11911.54,12595.65,11989.07,4052769392.0,107170549760.0,3,0.05647,1,5.059451,,,,,0
2015-06-09,sz.399437,12703.9,12732.37,12206.63,12338.64,12595.65,2810755088.0,77366517760.0,3,0.039164,1,-2.040433,,,,,0
2015-06-10,sz.399437,12214.42,12358.72,12112.13,12200.56,12338.64,2065519856.0,55439531520.0,3,0.02878,1,-1.119118,,,,,0
2015-06-11,sz.399437,12174.35,12194.2,11943.03,12028.65,12200.56,1792182176.0,47446240000.0,3,0.024972,1,-1.409003,,,,,0
2015-06-12,sz.399437,12090.5,12233.1,11978.97,12036.7,12028.65,1902115168.0,49424795136.0,3,0.026086,1,0.066898,,,,,0
2015-06-15,sz.399437,12240.49,12280.45,11736.12,11754.35,12036.7,2439792224.0,60396566016.0,3,0.033459,1,-2.34578,,,,,0
2015-06-16,sz.399437,11689.01,11986.31,11508.17,11637.22,11754.35,2046138320.0,49290647808.0,3,0.028061,1,-0.996423,,,,,0
2015-06-17,sz.399437,11662.75,11738.64,11366.47,11695.14,11637.22,1735172496.0,41108069120.0,3,0.023796,1,0.497696,,,,,0
2015-06-18,sz.399437,11592.94,11609.05,11111.86,11112.46,11695.14,1622073504.0,38882204672.0,3,0.022245,1,-4.982229,,,,,0
2015-06-19,sz.399437,10964.67,11315.83,10570.82,10573.29,11112.46,1807786656.0,41840797696.0,3,0.024792,1,-4.852001,,,,,0
2015-06-23,sz.399437,10618.17,10991.12,10294.3,10969.3,10573.29,1951692160.0,44074829824.0,3,0.026765,1,3.745408,,,,,0
2015-06-24,sz.399437,11013.86,11013.86,10737.35,10965.36,10969.3,1790470320.0,42149679616.0,3,0.02456,1,-0.035922,,,,,0
2015-06-25,sz.399437,11001.92,11188.53,10610.53,10663.51,10965.36,2077428560.0,49814791680.0,3,0.028496,1,-2.752757,,,,,0
2015-06-26,sz.399437,10428.45,10848.35,9595.774,9637.79,10663.51,2796559584.0,61386908672.0,3,0.03836,1,-9.618961,,,,,0
2015-06-29,sz.399437,9946.439,9946.439,8686.182,8974.399,9637.79,3232564096.0,65770997504.0,3,0.044341,1,-6.883224,,,,,0
2015-06-30,sz.399437,8983.801,9794.566,8598.195,9790.561,8974.399,3151105072.0,63327394560.0,3,0.043224,1,9.094326,,,,,0
2015-07-01,sz.399437,9667.643,9931.466,9139.112,9188.375,9790.561,2669657040.0,56003632640.0,3,0.03383,1,-6.150675,,,,,0
2015-07-02,sz.399437,9537.785,9652.371,8812.749,9161.606,9188.375,3238244272.0,65993053952.0,3,0.041036,1,-0.291331,,,,,0
2015-07-03,sz.399437,9062.361,9493.58,8451.22,8812.254,9161.606,2827313328.0,55276454656.0,3,0.035828,1,-3.813224,,,,,0
2015-07-06,sz.399437,9658.468,9658.468,8888.599,9336.408,8812.254,3856352832.0,77394182144.0,3,0.048868,1,5.948017,,,,,0
2015-07-07,sz.399437,9084.33,9346.131,8459.63,8838.192,9336.408,4202503392.0,77845467136.0,3,0.053255,1,-5.336268,,,,,0
2015-07-08,sz.399437,8137.102,8372.335,7981.091,7983.133,8838.192,3209599104.0,57263591424.0,3,0.040673,1,-9.674598,,,,,0
2015-07-09,sz.399437,7796.564,8754.89,7344.14,8752.783,7983.133,4388422144.0,75715149824.0,3,0.055611,1,9.640957,,,,,0
2015-07-10,sz.399437,8668.44,9590.135,8598.038,9507.011,8752.783,4605289984.0,91103809536.0,3,0.058359,1,8.617002,,,,,0
2015-07-13,sz.399437,9379.093,9924.976,9204.46,9586.837,9507.011,4418885632.0,87996719104.0,3,0.055997,1,0.839656,,,,,0
2015-07-14,sz.399437,9327.236,9479.211,8886.789,8980.425,9586.837,3400502480.0,65388175872.0,3,0.043092,1,-6.325466,,,,,0
2015-07-15,sz.399437,8785.206,9066.304,8260.966,8397.084,8980.425,2842685280.0,50952555008.0,3,0.036023,1,-6.495693,,,,,0
2015-07-16,sz.399437,8370.717,8671.398,8158.396,8419.596,8397.084,1888581376.0,33055202816.0,3,0.023932,1,0.26809,,,,,0
2015-07-17,sz.399437,8502.476,8944.346,8398.886,8832.455,8419.596,2202459696.0,40345266432.0,3,0.02791,1,4.903553,,,,,0
2015-07-20,sz.399437,8808.98,8903.601,8558.0,8631.806,8832.455,2150021280.0,40005838080.0,3,0.027245,1,-2.271729,,,,,0
2015-07-21,sz.399437,8516.173,8899.795,8420.607,8694.725,8631.806,2445144880.0,44766904576.0,3,0.030985,1,0.72892,,,,,0
2015-07-22,sz.399437,8637.87,8733.528,8467.236,8542.244,8694.725,1752159472.0,31808913920.0,3,0.022204,1,-1.753712,,,,,0
2015-07-23,sz.399437,8566.945,8819.143,8566.945,8771.198,8542.244,2342243968.0,43320992512.0,3,0.029681,1,2.680257,,,,,0
2015-07-24,sz.399437,8796.956,8819.881,8475.322,8494.315,8771.198,2251659936.0,41088336896.0,3,0.028533,1,-3.156727,,,,,0
2015-07-27,sz.399437,8345.446,8361.927,7644.956,7645.19,8494.315,2391299776.0,40998293504.0,3,0.030303,1,-9.996397,,,,,0
2015-07-28,sz.399437,7402.486,8120.191,7045.292,8045.828,7645.19,3864976640.0,63746245376.0,3,0.048978,1,5.240395,,,,,0
2015-07-29,sz.399437,7990.68,8080.424,7784.295,8063.984,8045.828,1919838256.0,32273657600.0,3,0.024329,1,0.225654,,,,,0
2015-07-30,sz.399437,8009.9,8141.241,7616.04,7640.591,8063.984,1593355856.0,26639423232.0,3,0.020191,1,-5.250421,,,,,0
2015-07-31,sz.399437,7538.033,7761.493,7538.033,7670.655,7640.591,1486478880.0,24193213696.0,3,0.018837,1,0.393477,,,,,0
2015-08-03,sz.399437,7524.344,7709.63,7500.939,7707.921,7670.655,1489135696.0,24008730112.0,3,0.018871,1,0.485827,,,,,0
2015-08-04,sz.399437,7713.634,7915.78,7633.884,7903.24,7707.921,1489153200.0,24387732992.0,3,0.018871,1,2.534008,,,,,0
2015-08-05,sz.399437,7862.438,7889.637,7651.086,7657.48,7903.24,1179692176.0,19636484096.0,3,0.014838,1,-3.109614,,,,,0
2015-08-06,sz.399437,7515.432,7620.105,7436.954,7442.736,7657.48,957253536.0,15721860608.0,3,0.01204,1,-2.804371,,,,,0
2015-08-07,sz.399437,7480.536,7656.899,7477.844,7547.436,7442.736,1142033840.0,18477137920.0,3,0.014364,1,1.406743,,,,,0
2015-08-10,sz.399437,7591.454,8175.232,7526.762,8105.783,7547.436,2494769744.0,41946182144.0,3,0.03119,1,7.397839,,,,,0
2015-08-11,sz.399437,8023.526,8142.088,7956.521,7984.363,8105.783,1733155888.0,29875433472.0,3,0.021668,1,-1.497948,,,,,0
2015-08-12,sz.399437,7877.272,8199.647,7858.613,7953.5,7984.363,1690382688.0,29075666176.0,3,0.021133,1,-0.386541,,,,,0
2015-08-13,sz.399437,7946.8,8085.368,7810.033,8049.46,7953.5,1391513456.0,23744904704.0,3,0.017397,1,1.206512,,,,,0
2015-08-14,sz.399437,8099.009,8225.796,8021.848,8130.314,8049.46,1822314928.0,31734040832.0,3,0.022783,1,1.004465,,,,,0
2015-08-17,sz.399437,8074.423,8090.961,7902.238,8009.51,8130.314,1283662640.0,22343383552.0,3,0.016049,1,-1.485849,,,,,0
2015-08-18,sz.399437,8079.106,8362.746,7438.667,7451.355,8009.51,2610382912.0,45809421312.0,3,0.032635,1,-6.968651,,,,,0
2015-08-19,sz.399437,7308.702,7567.788,7133.444,7555.196,7451.355,1723406704.0,27821604864.0,3,0.021546,1,1.393583,,,,,0
2015-08-20,sz.399437,7450.48,7487.159,7193.286,7193.823,7555.196,1256697840.0,19332162816.0,3,0.015711,1,-4.7831,,,,,0
2015-08-21,sz.399437,7090.398,7222.916,6627.219,6644.862,7193.823,1485339008.0,22173346048.0,3,0.01857,1,-7.631011,,,,,0
2015-08-24,sz.399437,6344.208,6402.931,5980.458,5980.458,6644.862,1853401840.0,24445293568.0,3,0.023172,1,-9.99876,,,,,0
2015-08-25,sz.399437,5482.668,5740.683,5382.097,5382.848,5980.458,2566747616.0,30648599808.0,3,0.03209,1,-9.99271,,,,,0
2015-08-26,sz.399437,5367.303,5671.46,5082.086,5189.52,5382.848,2733521824.0,31102498304.0,3,0.034175,1,-3.591558,,,,,0
2015-08-27,sz.399437,5358.932,5579.986,5158.047,5578.624,5189.52,2572109216.0,29198827776.0,3,0.032157,1,7.49788,,,,,0
2015-08-28,sz.399437,5626.652,5859.369,5535.998,5843.742,5578.624,2868659760.0,34829985024.0,3,0.035864,1,4.752393,,,,,0
2015-08-31,sz.399437,5748.35,5748.35,5392.768,5692.94,5843.742,2718661008.0,32870351616.0,3,0.033989,1,-2.580577,,,,,0
2015-09-01,sz.399437,5560.284,5853.558,5335.102,5815.985,5692.94,3174030624.0,39027048960.0,3,0.039682,1,2.16136,,,,,0
2015-09-02,sz.399437,5533.696,5832.253,5527.479,5763.31,5815.985,2714456880.0,33593289984.0,3,0.033937,1,-0.90569,,,,,0
2015-09-07,sz.399437,5742.892,5948.026,5647.263,5653.795,5763.31,1357759760.0,16957384704.0,3,0.016975,1,-1.900213,,,,,0
2015-09-08,sz.399437,5600.509,5863.288,5474.919,5858.665,5653.795,1232750080.0,15026077696.0,3,0.015412,1,3.623586,,,,,0
2015-09-09,sz.399437,5884.201,6115.37,5840.666,6040.297,5858.665,1883044880.0,24077629440.0,3,0.023542,1,3.100226,,,,,0
2015-09-10,sz.399437,5916.852,5973.699,5827.117,5867.161,6040.297,1075016976.0,13452636672.0,3,0.01343,1,-2.866345,,,,,0
2015-09-11,sz.399437,5860.634,5947.015,5789.365,5831.363,5867.161,785211824.0,9877359616.0,3,0.00981,1,-0.610147,,,,,0
2015-09-14,sz.399437,5826.372,5837.346,5276.804,5530.211,5831.363,1831845632.0,21895361536.0,3,0.022885,1,-5.164348,,,,,0
2015-09-15,sz.399437,5383.656,5511.888,5188.551,5254.612,5530.211,1041631600.0,11863132672.0,3,0.013013,1,-4.9835,,,,,0
2015-09-16,sz.399437,5249.13,5737.383,5191.981,5652.658,5254.612,1313287616.0,15408266752.0,3,0.016407,1,7.5752,,,,,0
2015-09-17,sz.399437,5586.366,5728.677,5467.758,5469.061,5652.658,1199441936.0,14410134272.0,3,0.014985,1,-3.248,,,,,0
2015-09-18,sz.399437,5531.483,5576.329,5456.034,5501.009,5469.061,730577680.0,8649343744.0,3,0.009127,1,0.5842,,,,,0
2015-09-21,sz.399437,5415.468,5622.031,5390.606,5601.448,5501.009,794693024.0,9447574528.0,3,0.009928,1,1.8258,,,,,0
2015-09-22,sz.399437,5605.676,5967.411,5596.374,5809.799,5601.448,1606085504.0,19898448896.0,3,0.020065,1,3.7196,,,,,0
2015-09-23,sz.399437,5689.399,5743.739,5583.995,5585.438,5809.799,998420752.0,12061501184.0,3,0.012473,1,-3.8618,,,,,0
2015-09-24,sz.399437,5629.712,5683.108,5582.103,5634.154,5585.438,699914560.0,8467884800.0,3,0.008744,1,0.8722,,,,,0
2015-09-25,sz.399437,5594.993,5630.891,5379.209,5431.767,5634.154,755421184.0,8886460928.0,3,0.009437,1,-3.5921,,,,,0
2015-09-28,sz.399437,5422.581,5507.779,5369.68,5501.606,5431.767,488284096.0,5696380928.0,3,0.0061,1,1.2857,,,,,0
2015-09-29,sz.399437,5403.838,5584.726,5311.589,5452.524,5501.606,803106400.0,9159231744.0,3,0.00975,1,-0.8921,,,,,0
2015-09-30,sz.399437,5436.473,5616.342,5436.473,5473.997,5452.524,844777040.0,9857103104.0,3,0.010256,1,0.3938,,,,,0
2015-10-08,sz.399437,5843.748,5843.748,5706.74,5710.75,5473.997,1350341360.0,16530565888.0,3,0.016394,1,4.325,,,,,0
2015-10-09,sz.399437,5709.742,5908.31,5702.982,5871.202,5710.75,1283354816.0,15500352768.0,3,0.015581,1,2.8097,,,,,0
2015-10-12,sz.399437,5877.762,6327.631,5839.073,6214.074,5871.202,2097294256.0,26661990144.0,3,0.025462,1,5.8399,,,,,0
2015-10-13,sz.399437,6119.445,6219.441,6102.941,6173.049,6214.074,1078523328.0,13668762112.0,3,0.013094,1,-0.6602,,,,,0
2015-10-14,sz.399437,6142.827,6314.189,6101.962,6101.962,6173.049,1399236896.0,18008314368.0,3,0.016988,1,-1.1516,,,,,0
2015-10-15,sz.399437,6079.314,6304.888,6078.002,6304.59,6101.962,1406096608.0,17762195968.0,3,0.017071,1,3.3207,,,,,0
2015-10-16,sz.399437,6373.154,6526.345,6335.706,6434.861,6304.59,2042428768.0,26951337984.0,3,0.024796,1,2.0663,,,,,0
